,Reactant_pair,KEGG_reactions,source,target,CAR,RPAIR_main,MW,num_reactions
17877,C17231_C17232,R08646,C17231,C17232,-999.0,True,0.0901223011084219,1
17878,C17232_C17231,R08646,C17232,C17231,-999.0,True,0.0901223011084219,1
17879,C17232_C17233,R08647,C17232,C17233,-999.0,True,0.002220246756120162,1
17880,C17233_C17232,R08647,C17233,C17232,-999.0,True,0.002220246756120162,1
17881,C17233_C17253,R08675,C17233,C17253,-999.0,True,0.06875311967623995,1
17882,C17234_C00073,R08635,C17234,C00073,-999.0,True,0.1921989094445642,1
17883,C17234_C00109,R08637,C17234,C00109,-999.0,True,0.00483281984294408,1
17884,C17234_C00155,R08633,C17234,C00155,-999.0,True,0.14425005652079137,1
17885,C17234_C02291,R08632,C17234,C02291,-999.0,True,0.3746884439427282,1
17886,C17234_C20905,R11101,C17234,C20905,-999.0,True,0.0,1
17887,C17235_C00079,R08690,C17235,C00079,-999.0,True,0.040725663495782015,1
17888,C17235_C17236,R08655,C17235,C17236,-999.0,True,0.09143062438282762,1
17889,C17235_C20327,R10503,C17235,C20327,-999.0,True,0.0028931655179069214,1
17890,C17236_C17235,R08655,C17236,C17235,-999.0,True,0.09143062438282762,1
17891,C17237_C00022,R08654,C17237,C00022,-999.0,True,0.4855800952012125,1
17892,C17237_C00097,"R08653,R10670",C17237,C00097,-999.0,True,0.3546039971593436,2
17893,C17237_C03719,R08654,C17237,C03719,-999.0,True,0.2065739277357193,1
17894,C17237_C16075,R08653,C17237,C16075,-999.0,True,0.30592542684254803,1
17895,C17237_C19714,R10670,C17237,C19714,-999.0,True,0.30592542684254803,1
17896,C17238_C00022,R08660,C17238,C00022,-999.0,True,0.5085469355797381,1
17897,C17238_C00097,"R08659,R10672",C17238,C00097,-999.0,True,0.3809818166513015,2
17898,C17238_C04350,R10672,C17238,C04350,-999.0,True,0.2826983389658713,1
17899,C17238_C04353,R08659,C17238,C04353,-999.0,True,0.2826983389658713,1
17900,C17238_C17239,R08660,C17238,C17239,-999.0,True,0.19199901180040085,1
17901,C17239_C17238,R08660,C17239,C17238,-999.0,True,0.19199901180040085,1
17902,C17239_C17240,R08661,C17239,C17240,-999.0,True,0.30673244942010947,1
17903,C17240_C00029,R08661,C17240,C00029,-999.0,True,0.2423344306820921,1
17904,C17240_C08426,R08662,C17240,C08426,-999.0,True,0.10387719981230596,1
17905,C17240_C17239,R08661,C17240,C17239,-999.0,True,0.30673244942010947,1
17906,C17241_C17213,R08665,C17241,C17213,-999.0,True,0.10128110819841633,1
17907,C17241_C17242,R08666,C17241,C17242,-999.0,True,0.3090101811035406,1
17908,C17242_C00022,R08667,C17242,C00022,-999.0,True,0.48264253889891445,1
17909,C17242_C00097,R08666,C17242,C00097,-999.0,True,0.3512451333714063,1
17910,C17242_C17241,R08666,C17242,C17241,-999.0,True,0.3090101811035406,1
17911,C17242_C17243,R08667,C17242,C17243,-999.0,True,0.20849694435493094,1
17912,C17243_C17242,R08667,C17243,C17242,-999.0,True,0.20849694435493094,1
17913,C17243_C17244,R08668,C17243,C17244,-999.0,True,0.32907394862542727,1
17914,C17244_C00029,R08668,C17244,C00029,-999.0,True,0.2672775891295161,1
17915,C17244_C08412,R08669,C17244,C08412,-999.0,True,0.1089497444518908,1
17916,C17244_C17243,R08668,C17244,C17243,-999.0,True,0.32907394862542727,1
17917,C17245_C17217,R08670,C17245,C17217,-999.0,True,0.0925260540607614,1
17918,C17246_C17221,R08672,C17246,C17221,-999.0,True,0.08516419596567966,1
17919,C17248_C08409,R08671,C17248,C08409,-999.0,True,0.10494404805257296,1
17920,C17249_C17225,R08673,C17249,C17225,-999.0,True,0.07888749329015579,1
17921,C17251_C17229,R08674,C17251,C17229,-999.0,True,0.0734724837314398,1
17922,C17252_C21650,R11887,C17252,C21650,-999.0,True,0.09451869468759523,1
17923,C17253_C17233,R08675,C17253,C17233,-999.0,True,0.06875311967623995,1
17924,C17254_C21746,R11888,C17254,C21746,-999.0,True,0.09148912335036315,1
17925,C17255_C00123,R08664,C17255,C00123,-999.0,True,0.1292430328197802,1
17926,C17259_C00029,R08687,C17259,C00029,-999.0,True,0.652411276722601,1
17927,C17259_C17260,R08688,C17259,C17260,-999.0,True,0.14386537297240787,1
17928,C17259_C17261,R08687,C17259,C17261,-999.0,True,0.5157912116621417,1
17929,C17260_C17259,R08688,C17260,C17259,-999.0,True,0.14386537297240787,1
17930,C17261_C17259,R08687,C17261,C17259,-999.0,True,0.5157912116621417,1
17931,C17261_C17262,R08686,C17261,C17262,-999.0,True,0.3639068555245737,1
17932,C17262_C00022,R08686,C17262,C00022,-999.0,True,0.03813032307842201,1
17933,C17262_C00097,R08685,C17262,C00097,-999.0,True,0.195172593102291,1
17934,C17262_C02658,R08685,C17262,C02658,-999.0,True,0.5749872062330523,1
17935,C17262_C17261,R08686,C17262,C17261,-999.0,True,0.3639068555245737,1
17936,C17263_C00024,R08680,C17263,C00024,-999.0,True,0.8481036921165228,1
17937,C17263_C00161,R08680,C17263,C00161,-999.0,True,0.2913618074857666,1
17938,C17263_C17264,R08681,C17263,C17264,-999.0,True,0.0,1
17939,C17264_C17263,R08681,C17264,C17263,-999.0,True,0.0,1
17940,C17264_C17265,R08682,C17264,C17265,-999.0,True,0.2090817392217309,1
17941,C17265_C17264,R08682,C17265,C17264,-999.0,True,0.2090817392217309,1
17942,C17265_C17266,R08683,C17265,C17266,-999.0,True,0.00590378086462659,1
17943,C17266_C00045,R08792,C17266,C00045,-999.0,True,0.08650015311131479,1
17944,C17266_C17265,R08683,C17266,C17265,-999.0,True,0.00590378086462659,1
17945,C17267_C21787,R11946,C17267,C21787,-999.0,True,0.04501893602665834,1
17946,C17268_C00022,R09088,C17268,C00022,-999.0,True,0.25439428212147236,1
17947,C17268_C00180,R09088,C17268,C00180,-999.0,True,0.09633258311503752,1
17948,C17268_C08301,R09089,C17268,C08301,-999.0,True,0.0034774771022006417,1
17949,C17276_C04680,R04514,C17276,C04680,-999.0,True,0.2927130313978147,1
17950,C17277_C00448,R08691,C17277,C00448,-999.0,True,0.3033668788806952,1
17951,C17322_C00868,R08700,C17322,C00868,-999.0,True,0.0670530526868201,1
17952,C17322_C17323,R08701,C17322,C17323,-999.0,True,0.026718387005217056,1
17953,C17323_C00037,R08701,C17323,C00037,-999.0,True,0.563868537289709,1
17954,C17323_C00048,R08702,C17323,C00048,-999.0,True,0.5685799179285008,1
17955,C17323_C03479,R08701,C17323,C03479,-999.0,True,0.2750599884801748,1
17956,C17323_C11478,R08702,C17323,C11478,-999.0,True,0.0,1
17957,C17323_C17322,R08701,C17323,C17322,-999.0,True,0.026718387005217056,1
17958,C17324_C04156,R00596,C17324,C04156,-999.0,True,0.0,1
17959,C17324_C04159,R00599,C17324,C04159,-999.0,True,0.0,1
17960,C17324_C04432,R01122,C17324,C04432,-999.0,True,0.0,1
17961,C17324_C20451,R10223,C17324,C20451,-999.0,True,0.027137593941134908,1
17962,C17324_C20751,R10648,C17324,C20751,-999.0,True,0.025740522259322385,1
17963,C17325_C00868,R10232,C17325,C00868,-999.0,True,0.03044209476717105,1
17964,C17325_C04155,R00595,C17325,C04155,-999.0,True,0.0,1
17965,C17326_C04297,R08708,C17326,C04297,-999.0,True,0.0,1
17966,C17326_C17327,"R08709,R08710",C17326,C17327,-999.0,True,0.0018936262925748645,2
17967,C17327_C17326,"R08709,R08710",C17327,C17326,-999.0,True,0.0018936262925748645,2
17968,C17328_C02199,R08705,C17328,C02199,-999.0,True,0.0018350828501357008,1
17969,C17328_C04089,R08704,C17328,C04089,-999.0,True,0.0,1
17970,C17331_C15518,R08721,C17331,C15518,-999.0,True,0.0024136197083380025,1
17971,C17332_C15520,R08723,C17332,C15520,-999.0,True,0.0024136197083380025,1
17972,C17333_C15610,R08726,C17333,C15610,-999.0,True,0.01706906230370202,1
17973,C17333_C17335,R08727,C17333,C17335,-999.0,True,0.01884028616176236,1
17974,C17335_C17333,R08727,C17335,C17333,-999.0,True,0.01884028616176236,1
17975,C17335_C17337,R08728,C17335,C17337,-999.0,True,0.002335420071712853,1
17976,C17336_C06341,R08724,C17336,C06341,-999.0,True,0.0024136197083380025,1
17977,C17336_C17337,R08725,C17336,C17337,-999.0,True,0.01650559233582276,1
17978,C17337_C17335,R08728,C17337,C17335,-999.0,True,0.002335420071712853,1
17979,C17337_C17336,R08725,C17337,C17336,-999.0,True,0.01650559233582276,1
17980,C17339_C05453,R04823,C17339,C05453,-999.0,True,0.0024136197083380025,1
17981,C17339_C05455,R04826,C17339,C05455,-999.0,True,0.019577996266013583,1
17982,C17339_C05458,R04827,C17339,C05458,-999.0,True,0.0024136197083380025,1
17983,C17343_C05460,R08735,C17343,C05460,-999.0,True,0.0008405870095781427,1
17984,C17343_C15613,R08734,C17343,C15613,-999.0,True,0.0,1
17985,C17345_C04554,R08738,C17345,C04554,-999.0,True,0.46301476119279456,1
17986,C17345_C17346,R08739,C17345,C17346,-999.0,True,0.0,1
17987,C17346_C05447,R08740,C17346,C05447,-999.0,True,0.0008519543389443381,1
17988,C17346_C17345,R08739,C17346,C17345,-999.0,True,0.0,1
17989,C17349_C00062,R09785,C17349,C00062,-999.0,True,0.4935102768482834,1
17990,C17349_C20330,R10082,C17349,C20330,-999.0,True,0.5260176799655919,1
17991,C17351_C01941,R10882,C17351,C01941,-999.0,True,0.0141690477494386,1
17992,C17351_C17352,R10883,C17351,C17352,-999.0,True,0.0,1
17993,C17352_C00019,R10881,C17352,C00019,-999.0,True,0.09946730479395383,1
17994,C17352_C17351,R10883,C17352,C17351,-999.0,True,0.0,1
17995,C17352_C17355,R10881,C17352,C17355,-999.0,True,0.11596719605899276,1
17996,C17355_C00065,R10880,C17355,C00065,-999.0,True,0.5714460462834557,1
17997,C17355_C01739,R10903,C17355,C01739,-999.0,True,0.017820187354318756,1
17998,C17355_C12323,R10880,C17355,C12323,-999.0,True,0.39492592239585994,1
17999,C17355_C17352,R10881,C17355,C17352,-999.0,True,0.11596719605899276,1
18000,C17366_C00083,R10485,C17366,C00083,-999.0,True,0.6626910611585828,1
18001,C17366_C03912,R10485,C17366,C03912,-999.0,True,0.20976373038743443,1
18002,C17366_C17367,R10556,C17366,C17367,-999.0,True,0.054873294179845045,1
18003,C17367_C06669,R10415,C17367,C06669,-999.0,True,0.006539339816861672,1
18004,C17367_C17366,R10556,C17367,C17366,-999.0,True,0.054873294179845045,1
18005,C17368_C06664,R10744,C17368,C06664,-999.0,True,0.030265427744572224,1
18006,C17368_C20819,R10743,C17368,C20819,-999.0,True,0.003917057846712006,1
18007,C17369_C20822,R10756,C17369,C20822,-999.0,True,0.03196139057626115,1
18008,C17373_C17374,R10750,C17373,C17374,-999.0,True,0.0,1
18009,C17373_C20814,R10751,C17373,C20814,-999.0,True,0.07795234647763621,1
18010,C17374_C17373,R10750,C17374,C17373,-999.0,True,0.0,1
18011,C17374_C20813,R10735,C17374,C20813,-999.0,True,0.017184049746552396,1
18012,C17377_C00024,R10745,C17377,C00024,-999.0,True,0.44060757220030855,1
18013,C17377_C06664,R10745,C17377,C06664,-999.0,True,0.07164917866333753,1
18014,C17378_C00040,R08713,C17378,C00040,-999.0,True,0.6505636893633864,1
18015,C17378_C02066,R08713,C17378,C02066,-999.0,True,0.2534396125732766,1
18016,C17399_C00024,R10746,C17399,C00024,-999.0,True,0.34480381493897616,1
18017,C17399_C11755,R10741,C17399,C11755,-999.0,True,0.0025621082458173257,1
18018,C17399_C20816,R10746,C17399,C20816,-999.0,True,0.05628575093690985,1
18019,C17401_C11538,R05808,C17401,C11538,-999.0,True,0.007567264267488604,1
18020,C17401_C11539,R08716,C17401,C11539,-999.0,True,0.0010783332043835256,1
18021,C17401_C11540,R11580,C17401,C11540,-999.0,True,0.008516769675311108,1
18022,C17412_C18133,R09044,C17412,C18133,-999.0,True,0.028542070961757066,1
18023,C17432_C00129,"R08747,R09249",C17432,C00129,-999.0,True,0.5546752703545651,2
18024,C17432_C00448,R09249,C17432,C00448,-999.0,True,0.38407283206242426,1
18025,C17432_C04145,R08747,C17432,C04145,-999.0,True,0.041278460198848295,1
18026,C17434_C00129,R08749,C17434,C00129,-999.0,True,0.4089742076069488,1
18027,C17434_C17435,R08749,C17434,C17435,-999.0,True,0.061630585594951715,1
18028,C17434_C17436,R08750,C17434,C17436,-999.0,True,0.054867547437489214,1
18029,C17435_C00129,R08748,C17435,C00129,-999.0,True,0.35632490523977023,1
18030,C17435_C11356,R08748,C17435,C11356,-999.0,True,0.07029526190666859,1
18031,C17435_C17434,R08749,C17435,C17434,-999.0,True,0.061630585594951715,1
18032,C17436_C00129,R08750,C17436,C00129,-999.0,True,0.4536618500030395,1
18033,C17436_C17434,R08750,C17436,C17434,-999.0,True,0.054867547437489214,1
18034,C17436_C17437,R08751,C17436,C17437,-999.0,True,0.049442022416773736,1
18035,C17437_C00129,R08751,C17437,C00129,-999.0,True,0.49206683334668067,1
18036,C17437_C17436,R08751,C17437,C17436,-999.0,True,0.049442022416773736,1
18037,C17437_C17438,R08752,C17437,C17438,-999.0,True,0.044992938653743875,1
18038,C17438_C00129,R08752,C17438,C00129,-999.0,True,0.5254270622963741,1
18039,C17438_C04509,R08753,C17438,C04509,-999.0,True,0.041278460198848295,1
18040,C17438_C17437,R08752,C17438,C17437,-999.0,True,0.044992938653743875,1
18041,C17439_C00353,R08754,C17439,C00353,-999.0,True,0.002232874646425124,1
18042,C17439_C17440,R08755,C17439,C17440,-999.0,True,0.002222947520109091,1
18043,C17440_C05427,R08756,C17440,C05427,-999.0,True,0.002213108273014692,1
18044,C17440_C17439,R08755,C17440,C17439,-999.0,True,0.002222947520109091,1
18045,C17467_C00633,R12134,C17467,C00633,-999.0,True,0.00818673550595835,1
18046,C17467_C01468,R12133,C17467,C01468,-999.0,True,0.0688859418047861,1
18047,C17500_C01987,R08762,C17500,C01987,-999.0,True,0.009323146888940067,1
18048,C17500_C02161,R08763,C17500,C02161,-999.0,True,0.32912430920935404,1
18049,C17509_C17510,R08765,C17509,C17510,-999.0,True,0.0,1
18050,C17510_C17509,R08765,C17510,C17509,-999.0,True,0.0,1
18051,C17513_C00029,"R09759,R10989",C17513,C00029,-999.0,True,0.17993445857479218,2
18052,C17513_C08589,R10990,C17513,C08589,-999.0,True,0.09049182811436558,1
18053,C17513_C19868,R10989,C17513,C19868,-999.0,True,0.11048842773720978,1
18054,C17513_C19869,R09759,C17513,C19869,-999.0,True,0.11048842773720978,1
18055,C17530_C00033,R10705,C17530,C00033,-999.0,True,0.10457019231663171,1
18056,C17530_C00207,R10704,C17530,C00207,-999.0,True,0.1210690387037362,1
18057,C17551_C05807,R08768,C17551,C05807,-999.0,True,0.08684890367534898,1
18058,C17551_C17552,R08769,C17551,C17552,-999.0,True,0.0,1
18059,C17552_C17551,R08769,C17552,C17551,-999.0,True,0.0,1
18060,C17552_C17559,R08772,C17552,C17559,-999.0,True,0.13779561346783667,1
18061,C17552_C19858,R12658,C17552,C19858,-999.0,True,0.07399596653536113,1
18062,C17554_C05848,R08770,C17554,C05848,-999.0,True,0.06445686977732673,1
18063,C17554_C17559,R08771,C17554,C17559,-999.0,True,0.0,1
18064,C17556_C01289,R08856,C17556,C01289,-999.0,True,0.14318480142107537,1
18065,C17556_C04507,R01535,C17556,C04507,-999.0,True,0.12502129999833664,1
18066,C17556_C04574,"R05627,R11186",C17556,C04574,-999.0,True,0.045071384508833925,2
18067,C17556_C04851,R05629,C17556,C04851,-999.0,True,0.3276508552175723,1
18068,C17556_C05897,R05630,C17556,C05897,-999.0,True,0.33919022617757,1
18069,C17556_C15542,R07257,C17556,C15542,-999.0,True,0.08732998816820858,1
18070,C17556_C16156,R07661,C17556,C16156,-999.0,True,0.08585387217684692,1
18071,C17556_C16157,"R09773,R09774,R09781,R12207",C17556,C16157,-999.0,True,0.07182843379273961,4
18072,C17556_C17558,R05626,C17556,C17558,-999.0,True,0.04953676574089801,1
18073,C17556_C19772,R09641,C17556,C19772,-999.0,True,0.12502129999833664,1
18074,C17556_C20620,R10465,C17556,C20620,-999.0,True,0.14318480142107537,1
18075,C17558_C17556,R05626,C17558,C17556,-999.0,True,0.04953676574089801,1
18076,C17559_C17552,R08772,C17559,C17552,-999.0,True,0.13779561346783667,1
18077,C17559_C17554,R08771,C17559,C17554,-999.0,True,0.0,1
18078,C17570_C00544,R08782,C17570,C00544,-999.0,True,0.6285358281543704,1
18079,C17570_C04145,R08782,C17570,C04145,-999.0,True,0.03523065021075663,1
18080,C17570_C16695,R10709,C17570,C16695,-999.0,True,0.009423883956133902,1
18081,C17580_C17209,R08890,C17580,C17209,-999.0,True,0.0031784675630976617,1
18082,C17580_C17581,"R08892,R08893,R10130",C17580,C17581,-999.0,True,0.006215852872316448,3
18083,C17581_C02627,R08891,C17581,C02627,-999.0,True,0.0031977733007645536,1
18084,C17581_C17580,"R08892,R08893,R10130",C17581,C17580,-999.0,True,0.006215852872316448,3
18085,C17582_C00033,R08895,C17582,C00033,-999.0,True,0.717693293223235,1
18086,C17582_C00043,R08894,C17582,C00043,-999.0,True,0.24875043922360668,1
18087,C17582_C01743,R08895,C17582,C01743,-999.0,True,0.06103354542083817,1
18088,C17582_C02627,R08894,C17582,C02627,-999.0,True,0.3851449446619363,1
18089,C17583_C01441,R08897,C17583,C01441,-999.0,True,0.0016063333629438132,1
18090,C17583_C01743,R08896,C17583,C01743,-999.0,True,0.0031271134336712347,1
18091,C17584_C21176,R11266,C17584,C21176,-999.0,True,0.0022228396752373048,1
18092,C17585_C17586,R08911,C17585,C17586,-999.0,True,0.0,1
18093,C17586_C17585,R08911,C17586,C17585,-999.0,True,0.0,1
18094,C17586_C18005,R08910,C17586,C18005,-999.0,True,0.10410129219240202,1
18095,C17587_C00033,R08901,C17587,C00033,-999.0,True,0.8326608397155177,1
18096,C17587_C00043,R08900,C17587,C00043,-999.0,True,0.039777649861997395,1
18097,C17587_C01759,R08900,C17587,C01759,-999.0,True,0.18270245758003584,1
18098,C17587_C17588,R08901,C17587,C17588,-999.0,True,0.033013014810924245,1
18099,C17588_C17587,R08901,C17588,C17587,-999.0,True,0.033013014810924245,1
18100,C17588_C17589,R08902,C17588,C17589,-999.0,True,0.0016400057256700515,1
18101,C17589_C15652,R08903,C17589,C15652,-999.0,True,0.0008418262248882304,1
18102,C17589_C17588,R08902,C17589,C17588,-999.0,True,0.0016400057256700515,1
18103,C17591_C02105,R08790,C17591,C02105,-999.0,True,0.003069651857825127,1
18104,C17591_C09581,R08791,C17591,C09581,-999.0,True,0.022446511455504845,1
18105,C17592_C02105,R08787,C17592,C02105,-999.0,True,0.020847391592601246,1
18106,C17592_C05178,R08788,C17592,C05178,-999.0,True,0.020847391592601246,1
18107,C17621_C01500,R08785,C17621,C01500,-999.0,True,0.049308448850778924,1
18108,C17621_C17622,R08499,C17621,C17622,-999.0,True,0.011983736322182616,1
18109,C17621_C20222,R09926,C17621,C20222,-999.0,True,0.005956179518671594,1
18110,C17621_C20223,R09928,C17621,C20223,-999.0,True,0.005956179518671594,1
18111,C17622_C06069,R02008,C17622,C06069,-999.0,True,0.006027987064860759,1
18112,C17622_C17621,R08499,C17622,C17621,-999.0,True,0.011983736322182616,1
18113,C17622_C20222,R09927,C17622,C20222,-999.0,True,0.006027987064860759,1
18114,C17622_C20223,R09929,C17622,C20223,-999.0,True,0.006027987064860759,1
18115,C17622_C22225,"R12517,R12518",C17622,C22225,-999.0,True,0.006027987064860759,2
18116,C17658_C03070,"R11144,R11146",C17658,C03070,-999.0,True,0.002684049076181155,2
18117,C17691_C17692,R11185,C17691,C17692,-999.0,True,0.1722512972534486,1
18118,C17691_C17694,R11079,C17691,C17694,-999.0,True,0.0,1
18119,C17691_C20956,R10937,C17691,C20956,-999.0,True,0.20316964002942065,1
18120,C17692_C17691,R11185,C17692,C17691,-999.0,True,0.1722512972534486,1
18121,C17692_C17693,R11081,C17692,C17693,-999.0,True,0.0,1
18122,C17693_C17692,R11081,C17693,C17692,-999.0,True,0.0,1
18123,C17693_C21204,R11243,C17693,C21204,-999.0,True,0.0036902530391681367,1
18124,C17694_C17691,R11079,C17694,C17691,-999.0,True,0.0,1
18125,C17694_C17695,R11253,C17694,C17695,-999.0,True,0.005273124835808323,1
18126,C17694_C17696,R11233,C17694,C17696,-999.0,True,0.04918158079586597,1
18127,C17695_C17694,R11253,C17695,C17694,-999.0,True,0.005273124835808323,1
18128,C17695_C21247,R11254,C17695,C21247,-999.0,True,0.002711533713984294,1
18129,C17696_C17694,R11233,C17696,C17694,-999.0,True,0.04918158079586597,1
18130,C17696_C17697,R11234,C17696,C17697,-999.0,True,0.18674318973483772,1
18131,C17697_C17696,R11234,C17697,C17696,-999.0,True,0.18674318973483772,1
18132,C17697_C21205,R11235,C17697,C21205,-999.0,True,0.0039508340572267054,1
18133,C17697_C21218,R11236,C17697,C21218,-999.0,True,0.0039508340572267054,1
18134,C17697_C21415,R11498,C17697,C21415,-999.0,True,0.0039508340572267054,1
18135,C17698_C21211,R11251,C17698,C21211,-999.0,True,0.11067689218118802,1
18136,C17699_C21249,R11255,C17699,C21249,-999.0,True,0.10937191000319539,1
18137,C17700_C12112,R11241,C17700,C12112,-999.0,True,0.19468325225171318,1
18138,C17700_C21219,R11240,C17700,C21219,-999.0,True,0.10654102010910005,1
18139,C17701_C00190,R11289,C17701,C00190,-999.0,True,0.08148506656836974,1
18140,C17701_C01743,R11289,C17701,C01743,-999.0,True,0.16963485483101884,1
18141,C17701_C21265,R11290,C17701,C21265,-999.0,True,0.002218036507144787,1
18142,C17702_C21267,R11295,C17702,C21267,-999.0,True,0.0020933449054740738,1
18143,C17703_C21268,R11296,C17703,C21268,-999.0,True,0.0020340953098422813,1
18144,C17704_C00908,R11302,C17704,C00908,-999.0,True,0.03436780420407623,1
18145,C17704_C21267,R11297,C17704,C21267,-999.0,True,0.001074765868310233,1
18146,C17705_C02033,R11304,C17705,C02033,-999.0,True,0.03336266464124432,1
18147,C17705_C21268,R11299,C17705,C21268,-999.0,True,0.0010443157499335195,1
18148,C17705_C21269,R11301,C17705,C21269,-999.0,True,0.0,1
18149,C17712_C00832,R11286,C17712,C00832,-999.0,True,0.0,1
18150,C17712_C21263,R11285,C17712,C21263,-999.0,True,0.0008404823093589599,1
18151,C17712_C21264,R11287,C17712,C21264,-999.0,True,0.013165690200475862,1
18152,C17733_C15791,R08840,C17733,C15791,-999.0,True,0.017518350452938758,1
18153,C17733_C15799,R10684,C17733,C15799,-999.0,True,0.033339856569521986,1
18154,C17733_C17735,R08842,C17733,C17735,-999.0,True,0.0,1
18155,C17735_C15793,R08841,C17735,C15793,-999.0,True,0.017518350452938758,1
18156,C17735_C15801,R10683,C17735,C15801,-999.0,True,0.033339856569521986,1
18157,C17735_C17733,R08842,C17735,C17733,-999.0,True,0.0,1
18158,C17740_C00083,R08805,C17740,C00083,-999.0,True,0.05644564019969661,1
18159,C17740_C00223,R08805,C17740,C00223,-999.0,True,0.02248626301883467,1
18160,C17740_C17742,R08808,C17740,C17742,-999.0,True,0.47708385779621443,1
18161,C17740_C17743,R08807,C17740,C17743,-999.0,True,0.5121705005283294,1
18162,C17741_C00083,R08806,C17741,C00083,-999.0,True,0.07184851970332405,1
18163,C17741_C00406,R08806,C17741,C00406,-999.0,True,0.02178640654805679,1
18164,C17741_C10443,R08810,C17741,C10443,-999.0,True,0.4559262926451563,1
18165,C17741_C17742,R08809,C17741,C17742,-999.0,True,0.4889418556346976,1
18166,C17742_C00223,R08809,C17742,C00223,-999.0,True,0.45952732725291945,1
18167,C17742_C00406,R08808,C17742,C00406,-999.0,True,0.47218530198978403,1
18168,C17742_C10443,R08812,C17742,C10443,-999.0,True,0.04248677676898043,1
18169,C17742_C17740,R08808,C17742,C17740,-999.0,True,0.47708385779621443,1
18170,C17742_C17741,R08809,C17742,C17741,-999.0,True,0.4889418556346976,1
18171,C17742_C17743,R08811,C17742,C17743,-999.0,True,0.04643229376949274,1
18172,C17743_C00083,R10233,C17743,C00083,-999.0,True,0.4692919941705637,1
18173,C17743_C00223,"R08807,R10233",C17743,C00223,-999.0,True,0.4953895400543783,2
18174,C17743_C17740,R08807,C17743,C17740,-999.0,True,0.5121705005283294,1
18175,C17743_C17742,R08811,C17743,C17742,-999.0,True,0.04643229376949274,1
18176,C17744_C00083,R08796,C17744,C00083,-999.0,True,0.5326030550539781,1
18177,C17744_C00223,R08796,C17744,C00223,-999.0,True,0.5565269678719469,1
18178,C17744_C05270,R08796,C17744,C05270,-999.0,True,0.5376231780434746,1
18179,C17744_C17745,R08801,C17744,C17745,-999.0,True,0.02981514603865693,1
18180,C17744_C17747,R08798,C17744,C17747,-999.0,True,0.00768480115637042,1
18181,C17745_C17744,R08801,C17745,C17744,-999.0,True,0.02981514603865693,1
18182,C17745_C17746,R08803,C17745,C17746,-999.0,True,0.02475179378196013,1
18183,C17745_C17748,R08799,C17745,C17748,-999.0,True,0.007243044365006571,1
18184,C17746_C00083,R08797,C17746,C00083,-999.0,True,0.4923754738077386,1
18185,C17746_C00406,R08797,C17746,C00406,-999.0,True,0.5294451309991547,1
18186,C17746_C05270,R08797,C17746,C05270,-999.0,True,0.49768605378588676,1
18187,C17746_C10462,R08800,C17746,C10462,-999.0,True,0.006895560970824563,1
18188,C17746_C17745,R08803,C17746,C17745,-999.0,True,0.02475179378196013,1
18189,C17747_C17744,R08798,C17747,C17744,-999.0,True,0.00768480115637042,1
18190,C17747_C17748,R08802,C17747,C17748,-999.0,True,0.029373751561630263,1
18191,C17748_C10462,R08804,C17748,C10462,-999.0,True,0.02440450294154735,1
18192,C17748_C17745,R08799,C17748,C17745,-999.0,True,0.007243044365006571,1
18193,C17748_C17747,R08802,C17748,C17747,-999.0,True,0.029373751561630263,1
18194,C17749_C00029,R08813,C17749,C00029,-999.0,True,0.032632757452842664,1
18195,C17749_C10443,R08813,C17749,C10443,-999.0,True,0.1803800282792141,1
18196,C17749_C17750,R08814,C17749,C17750,-999.0,True,0.13255829152967863,1
18197,C17750_C00029,R08814,C17750,C00029,-999.0,True,0.10035966414894315,1
18198,C17750_C17749,R08814,C17750,C17749,-999.0,True,0.13255829152967863,1
18199,C17751_C00029,R08816,C17751,C00029,-999.0,True,0.22627417922825532,1
18200,C17751_C05604,R08816,C17751,C05604,-999.0,True,0.2934745616280751,1
18201,C17751_C08540,R08820,C17751,C08540,-999.0,True,0.2127784262566057,1
18202,C17751_C17752,R08817,C17751,C17752,-999.0,True,0.19772595594070833,1
18203,C17752_C00167,R08817,C17752,C00167,-999.0,True,0.04206615291601841,1
18204,C17752_C08537,R08818,C17752,C08537,-999.0,True,0.15329500602106058,1
18205,C17752_C17751,R08817,C17752,C17751,-999.0,True,0.19772595594070833,1
18206,C17753_C08539,R08829,C17753,C08539,-999.0,True,0.0,1
18207,C17753_C08543,"R08826,R08828",C17753,C08543,-999.0,True,0.0025890233595287095,2
18208,C17754_C05587,R08831,C17754,C05587,-999.0,True,0.3661280899262874,1
18209,C17754_C08538,R08831,C17754,C08538,-999.0,True,0.2610317527959384,1
18210,C17755_C03758,R08832,C17755,C03758,-999.0,True,0.0066241703140429145,1
18211,C17755_C17756,R08833,C17755,C17756,-999.0,True,0.0,1
18212,C17756_C17755,R08833,C17756,C17755,-999.0,True,0.0,1
18213,C17756_C17757,R08834,C17756,C17757,-999.0,True,0.39107490938134476,1
18214,C17757_C08538,R08834,C17757,C08538,-999.0,True,0.24106825138442864,1
18215,C17757_C17756,R08834,C17757,C17756,-999.0,True,0.39107490938134476,1
18216,C17758_C00355,R08836,C17758,C00355,-999.0,True,0.07505112840532505,1
18217,C17758_C08538,R08837,C17758,C08538,-999.0,True,0.0409119810134618,1
18218,C17759_C00029,R08839,C17759,C00029,-999.0,True,0.22759266500517802,1
