,Node,Degree Centrality,PageRank
4663,C02952,0.00023724792408066428,9.2820190372008e-05
588,C16407,0.0003558718861209964,9.281364287061124e-05
1412,C03892,0.00047449584816132857,9.28125635167399e-05
755,C03961,0.00047449584816132857,9.280279439631835e-05
6227,C09440,0.00023724792408066428,9.277232944885245e-05
6229,C22050,0.00023724792408066428,9.277232944885245e-05
3992,C06426,0.0003558718861209964,9.2772291154108e-05
7734,C20437,0.00023724792408066428,9.277060541973208e-05
323,C16330,0.0003558718861209964,9.275073293722613e-05
4813,C03483,0.00047449584816132857,9.274704377334476e-05
2591,C11933,0.0003558718861209964,9.271893259454444e-05
1528,C06030,0.00047449584816132857,9.271420125453396e-05
3634,C02673,0.0003558718861209964,9.271398985441147e-05
4384,C08983,0.0003558718861209964,9.269917843830743e-05
325,C16338,0.0003558718861209964,9.268364946385065e-05
7091,C16217,0.0003558718861209964,9.26640355849019e-05
7536,C19490,0.0003558718861209964,9.265041103640846e-05
1910,C11376,0.0003558718861209964,9.264589905924896e-05
324,C16334,0.0003558718861209964,9.263367010193026e-05
4625,C02871,0.0003558718861209964,9.262011702708363e-05
3901,C12628,0.0003558718861209964,9.258771700118424e-05
6091,C08281,0.0003558718861209964,9.255763615625593e-05
6707,C12421,0.00023724792408066428,9.25337718590184e-05
3751,C20376,0.0003558718861209964,9.25309668156353e-05
4873,C13712,0.00023724792408066428,9.252723820192261e-05
7090,C16214,0.0003558718861209964,9.251172686503646e-05
4389,C12644,0.0003558718861209964,9.250759402474324e-05
5855,C20820,0.0003558718861209964,9.250635926684156e-05
6078,C07733,0.00023724792408066428,9.249964897712156e-05
2990,C11700,0.0003558718861209964,9.24953133963142e-05
5375,C16274,0.00023724792408066428,9.246331860531543e-05
1227,C21971,0.0003558718861209964,9.244173005378452e-05
20,C04899,0.00023724792408066428,9.244083664253293e-05
2090,C20427,0.0003558718861209964,9.243526838848797e-05
647,C00394,0.00047449584816132857,9.240548461387368e-05
2957,C01219,0.0003558718861209964,9.240245205522104e-05
5473,C05757,0.0003558718861209964,9.239312740160301e-05
6731,C12459,0.0003558718861209964,9.238423849005156e-05
6414,C11432,0.0003558718861209964,9.23765692002863e-05
6413,C11431,0.0003558718861209964,9.23765692002863e-05
585,C16314,0.0003558718861209964,9.237468861818624e-05
7179,C16469,0.0003558718861209964,9.236733856918791e-05
8277,C22166,0.00023724792408066428,9.236519306007533e-05
5120,C04620,0.0003558718861209964,9.234844521275069e-05
7912,C20975,0.0003558718861209964,9.234299042195025e-05
1124,C01620,0.0003558718861209964,9.232595395079101e-05
6553,C12409,0.0003558718861209964,9.232442823294576e-05
7373,C18009,0.0003558718861209964,9.232375137972324e-05
7014,C15887,0.0003558718861209964,9.232186838472505e-05
4392,C16911,0.0003558718861209964,9.231412292850255e-05
6431,C21307,0.0003558718861209964,9.231082434601428e-05
8374,C00360,0.00047449584816132857,9.229776898784335e-05
2511,C21461,0.0003558718861209964,9.22873795253254e-05
610,C20139,0.0003558718861209964,9.227624460763243e-05
6825,C19682,0.0003558718861209964,9.227079467998911e-05
632,C22127,0.0003558718861209964,9.226672527780324e-05
6201,C09190,0.0003558718861209964,9.223412141088952e-05
4189,C06653,0.0003558718861209964,9.223056809046312e-05
1813,C04386,0.00023724792408066428,9.221437471450942e-05
2007,C01102,0.00047449584816132857,9.22094442501808e-05
1924,C19763,0.0003558718861209964,9.220836298785768e-05
6697,C12414,0.0003558718861209964,9.219026816252406e-05
7013,C15886,0.0003558718861209964,9.21765560127017e-05
4140,C21215,0.00023724792408066428,9.214941723469748e-05
7722,C20422,0.0003558718861209964,9.214613732231829e-05
4843,C07090,0.00023724792408066428,9.214460063211927e-05
4211,C01946,0.0003558718861209964,9.214173761715786e-05
505,C04089,0.0003558718861209964,9.212963874322537e-05
2338,C04676,0.0003558718861209964,9.210844713122996e-05
6381,C11379,0.00023724792408066428,9.21018983290926e-05
5625,C16282,0.0003558718861209964,9.210042081810634e-05
1663,C04907,0.0003558718861209964,9.209959901119801e-05
1672,C11377,0.0003558718861209964,9.209959901119801e-05
6288,C10200,0.00023724792408066428,9.207896950168506e-05
7022,C15911,0.0003558718861209964,9.207372507699418e-05
2239,C22060,0.00023724792408066428,9.204969870309134e-05
2204,C02008,0.00023724792408066428,9.204969870309134e-05
6106,C08362,0.0003558718861209964,9.203394275951752e-05
6852,C14602,0.0003558718861209964,9.203382843669413e-05
749,C00898,0.00047449584816132857,9.198838313193343e-05
347,C17952,0.0003558718861209964,9.198653122066103e-05
931,C05552,0.0003558718861209964,9.198651959860101e-05
4637,C14098,0.0003558718861209964,9.198590115680451e-05
4516,C16497,0.0003558718861209964,9.194238425953677e-05
3394,C00829,0.0003558718861209964,9.193994845059676e-05
3036,C17570,0.0003558718861209964,9.193249875445672e-05
2030,C20491,0.0003558718861209964,9.191371288268599e-05
6374,C16710,0.0003558718861209964,9.189377277495637e-05
7576,C19698,0.00023724792408066428,9.188749499835269e-05
2106,C01935,0.0003558718861209964,9.187018960381328e-05
4316,C06520,0.0003558718861209964,9.186823016469763e-05
2276,C00372,0.0003558718861209964,9.184689939089271e-05
5730,C06429,0.0003558718861209964,9.18385881375488e-05
3269,C05489,0.0003558718861209964,9.182143647001894e-05
4458,C06651,0.0003558718861209964,9.18101422851085e-05
5319,C05266,0.0003558718861209964,9.180403637394944e-05
6386,C11384,0.00023724792408066428,9.179125335364075e-05
4069,C01737,0.0003558718861209964,9.177496965256883e-05
1281,C16216,0.0003558718861209964,9.177160480653595e-05
2926,C16495,0.0003558718861209964,9.175126572567941e-05
2593,C12322,0.0003558718861209964,9.174818895575369e-05
858,C04421,0.00047449584816132857,9.174300221237685e-05
5532,C05920,0.00023724792408066428,9.173795734959236e-05
5531,C05919,0.00023724792408066428,9.173795734959236e-05
5955,C16560,0.0003558718861209964,9.173455988504973e-05
4217,C05485,0.0003558718861209964,9.171473816698843e-05
282,C05261,0.0003558718861209964,9.170510147516032e-05
3502,C05301,0.0003558718861209964,9.167058848329453e-05
3741,C05746,0.0003558718861209964,9.16628664826306e-05
623,C20779,0.0003558718861209964,9.165712311513226e-05
2172,C01260,0.00047449584816132857,9.164848562795753e-05
730,C16272,0.0003558718861209964,9.164372378270519e-05
4301,C12287,0.0003558718861209964,9.158256488915782e-05
6552,C12406,0.0003558718861209964,9.158138456913283e-05
3141,C16633,0.0003558718861209964,9.157530572487248e-05
7019,C15902,0.0003558718861209964,9.15448783444265e-05
6199,C09131,0.00023724792408066428,9.15444433712135e-05
3174,C05676,0.00047449584816132857,9.1540544973932e-05
2603,C21349,0.0003558718861209964,9.15181332518545e-05
3173,C05675,0.00047449584816132857,9.151311283455175e-05
1606,C04801,0.00023724792408066428,9.149935716261197e-05
1605,C04727,0.00023724792408066428,9.149935716261197e-05
1604,C04682,0.00023724792408066428,9.149935716261197e-05
7997,C21319,0.0003558718861209964,9.149791695035452e-05
861,C12836,0.0003558718861209964,9.147450777516249e-05
8266,C22115,0.00023724792408066428,9.147080653784496e-05
7401,C19686,0.0003558718861209964,9.146684569537778e-05
4611,C21436,0.0003558718861209964,9.139519626155898e-05
416,C18008,0.0003558718861209964,9.139316151946599e-05
4459,C02371,0.0003558718861209964,9.13887923343809e-05
3747,C16219,0.0003558718861209964,9.138717860525687e-05
5731,C16169,0.0003558718861209964,9.138588269570885e-05
548,C09126,0.0003558718861209964,9.138321159527218e-05
2341,C05296,0.0003558718861209964,9.137149011467008e-05
5899,C06753,0.0003558718861209964,9.137054943311173e-05
6673,C12387,0.0003558718861209964,9.134876652958868e-05
7636,C19846,0.0003558718861209964,9.13466450579226e-05
3150,C20137,0.0003558718861209964,9.134602911284006e-05
6350,C11039,0.0003558718861209964,9.134445538347676e-05
3742,C05750,0.0003558718861209964,9.13414082395031e-05
2992,C19684,0.0003558718861209964,9.133739052284657e-05
3967,C20969,0.00047449584816132857,9.12910309332685e-05
5362,C05425,0.0003558718861209964,9.128489355234492e-05
6040,C14851,0.0003558718861209964,9.126357496798752e-05
5669,C06319,0.00023724792408066428,9.126190970475375e-05
5776,C22084,0.0003558718861209964,9.125888755063033e-05
3122,C21188,0.0003558718861209964,9.125534103510084e-05
5862,C06678,0.0003558718861209964,9.125405275362322e-05
6086,C08061,0.00023724792408066428,9.121910155834392e-05
6715,C18640,0.0003558718861209964,9.120660399983242e-05
2908,C05298,0.0003558718861209964,9.11955816701675e-05
5596,C11887,0.0003558718861209964,9.118757870837669e-05
6823,C14118,0.0003558718861209964,9.118481395423706e-05
3116,C18170,0.0003558718861209964,9.117644186171521e-05
3973,C16720,0.0003558718861209964,9.11645974806066e-05
2728,C01880,0.0003558718861209964,9.116089329332106e-05
6686,C12398,0.0003558718861209964,9.11574086715167e-05
580,C16304,0.0003558718861209964,9.115727203366318e-05
3335,C06212,0.0003558718861209964,9.115386195185158e-05
4923,C21194,0.00023724792408066428,9.113709353573325e-05
6962,C15681,0.0003558718861209964,9.111560749348229e-05
1304,C21129,0.0003558718861209964,9.110216539339793e-05
6700,C12416,0.00023724792408066428,9.109905731200851e-05
2378,C05730,0.0003558718861209964,9.109440611880301e-05
1689,C11811,0.0003558718861209964,9.10712893540713e-05
6554,C12411,0.0003558718861209964,9.106200880227494e-05
3956,C14279,0.00023724792408066428,9.105752205116569e-05
4829,C03569,0.00023724792408066428,9.100260604193027e-05
3771,C04555,0.0003558718861209964,9.098743318823553e-05
3744,C05756,0.0003558718861209964,9.096636327777033e-05
2932,C02442,0.0003558718861209964,9.094485624160894e-05
3756,C01283,0.0003558718861209964,9.093032512323557e-05
163,C11426,0.0003558718861209964,9.092322503265933e-05
6259,C16285,0.00023724792408066428,9.091418753121428e-05
2619,C02029,0.0003558718861209964,9.089760130321606e-05
18,C04856,0.00023724792408066428,9.089571222626397e-05
4209,C21969,0.00023724792408066428,9.088665190094177e-05
2989,C07394,0.0003558718861209964,9.0883331926067e-05
5236,C19884,0.0003558718861209964,9.085843036729584e-05
8105,C21645,0.00023724792408066428,9.085303123307183e-05
7835,C20749,0.0003558718861209964,9.08470231288985e-05
729,C15985,0.0003558718861209964,9.082620104208845e-05
1502,C00380,0.00047449584816132857,9.081597322988117e-05
6704,C18629,0.00023724792408066428,9.078372027328064e-05
7487,C18331,0.00023724792408066428,9.073099579768382e-05
566,C12667,0.0003558718861209964,9.07298262326263e-05
5678,C06328,0.0003558718861209964,9.072411600418229e-05
1055,C01121,0.0003558718861209964,9.069914476119429e-05
3005,C19081,0.00023724792408066428,9.068410559575003e-05
394,C03287,0.00047449584816132857,9.068248151389548e-05
5833,C06628,0.0003558718861209964,9.068171848919462e-05
970,C03406,0.00047449584816132857,9.067225500157253e-05
7206,C16572,0.0003558718861209964,9.06341349103888e-05
6322,C21191,0.00023724792408066428,9.062921491162244e-05
5417,C05484,0.00023724792408066428,9.062835737176127e-05
6572,C11949,0.0003558718861209964,9.059216837691375e-05
663,C05839,0.0003558718861209964,9.056686498363309e-05
3787,C04063,0.00047449584816132857,9.056357060188789e-05
3746,C05762,0.0003558718861209964,9.055552637409049e-05
2794,C09684,0.00023724792408066428,9.05431893160605e-05
1889,C21087,0.0003558718861209964,9.052725205109774e-05
7407,C18072,0.00023724792408066428,9.051884063919606e-05
5063,C04488,0.0003558718861209964,9.051639693401377e-05
8407,C00320,0.00023724792408066428,9.048920312690478e-05
1697,C17438,0.0003558718861209964,9.04754049402314e-05
6556,C18681,0.0003558718861209964,9.044758434743262e-05
1383,C04091,0.0003558718861209964,9.044235881679039e-05
6434,C21342,0.0003558718861209964,9.04375140417881e-05
284,C05265,0.0003558718861209964,9.036923369678775e-05
1272,C12642,0.0003558718861209964,9.036306695618273e-05
8356,C00361,0.00047449584816132857,9.035779218424763e-05
7584,C19702,0.0003558718861209964,9.035673196200819e-05
6365,C11149,0.0003558718861209964,9.035309149175243e-05
496,C03951,0.0003558718861209964,9.033928567713234e-05
6231,C09592,0.00023724792408066428,9.032755226272453e-05
4349,C22121,0.00023724792408066428,9.031764617833235e-05
6701,C12417,0.00023724792408066428,9.03134641066688e-05
6703,C18630,0.00023724792408066428,9.03134641066688e-05
8019,C21353,0.00023724792408066428,9.031243876955205e-05
5056,C04317,0.0003558718861209964,9.030847358534099e-05
6604,C12325,0.0003558718861209964,9.030832412760945e-05
3662,C16565,0.0003558718861209964,9.028718314909796e-05
5827,C18029,0.00023724792408066428,9.027212403969065e-05
781,C02718,0.0003558718861209964,9.026395047213866e-05
3008,C18911,0.00047449584816132857,9.025123997102944e-05
3492,C04611,0.0003558718861209964,9.023558373364254e-05
2906,C02538,0.0003558718861209964,9.022476152414753e-05
1031,C02133,0.00047449584816132857,9.021712257004027e-05
1456,C19691,0.0003558718861209964,9.020391756133368e-05
4072,C01823,0.0003558718861209964,9.018782303229795e-05
2076,C01600,0.0003558718861209964,9.017655892651562e-05
3297,C20412,0.00023724792408066428,9.01716206857399e-05
3296,C20411,0.00023724792408066428,9.01716206857399e-05
3127,C00614,0.0003558718861209964,9.017103636926573e-05
561,C12635,0.0003558718861209964,9.016459755054991e-05
4841,C20154,0.0003558718861209964,9.015182489329916e-05
4840,C10287,0.0003558718861209964,9.015182489329915e-05
6964,C15683,0.0003558718861209964,9.01449731982179e-05
7565,C19625,0.0003558718861209964,9.012305258168184e-05
2028,C20489,0.0003558718861209964,9.010819977949602e-05
5976,C07114,0.0003558718861209964,9.007607103117324e-05
7366,C17941,0.00023724792408066428,9.007567875329677e-05
5087,C04530,0.00023724792408066428,9.007554568732913e-05
5203,C11509,0.00023724792408066428,9.007554568732913e-05
489,C03097,0.0003558718861209964,9.005582677492737e-05
5924,C20799,0.00023724792408066428,9.00457449372801e-05
4402,C02211,0.00023724792408066428,9.004454386130214e-05
7518,C19080,0.00023724792408066428,9.004454386130214e-05
1545,C05378,0.00047449584816132857,9.003183310402472e-05
4814,C04058,0.00047449584816132857,9.002566705939861e-05
5442,C05638,0.00023724792408066428,9.002439443940116e-05
4771,C03317,0.0003558718861209964,9.0020889859062e-05
8091,C21565,0.00023724792408066428,8.999203282726543e-05
6810,C14102,0.0003558718861209964,8.997843923515261e-05
2605,C21356,0.0003558718861209964,8.997248757438665e-05
6569,C11945,0.0003558718861209964,8.996444638025716e-05
4543,C02933,0.0003558718861209964,8.995471117957981e-05
4936,C04729,0.0003558718861209964,8.994012425361052e-05
6749,C21862,0.00023724792408066428,8.993317491853354e-05
6750,C21864,0.00023724792408066428,8.993317491853354e-05
5179,C22268,0.00023724792408066428,8.992076253409956e-05
6558,C11929,0.0003558718861209964,8.99097906627702e-05
8357,C00206,0.00047449584816132857,8.989536920454387e-05
5321,C05268,0.0003558718861209964,8.989280504014868e-05
6631,C16703,0.00023724792408066428,8.98844621271632e-05
5256,C05487,0.0003558718861209964,8.98844144970439e-05
5926,C06866,0.0003558718861209964,8.986302879820788e-05
8170,C21829,0.00023724792408066428,8.986107641400669e-05
8169,C21828,0.00023724792408066428,8.986107641400669e-05
4358,C11632,0.00023724792408066428,8.983025224807751e-05
3001,C01678,0.0003558718861209964,8.982792398825053e-05
6526,C15684,0.0003558718861209964,8.98201831020857e-05
6729,C12450,0.0003558718861209964,8.980817033156597e-05
8020,C21354,0.00023724792408066428,8.980038359319306e-05
4680,C06204,0.0003558718861209964,8.979642489143004e-05
2029,C20490,0.0003558718861209964,8.979602635745157e-05
6767,C14045,0.0003558718861209964,8.97915456396757e-05
4822,C03518,0.0003558718861209964,8.978599975577233e-05
5272,C09555,0.0003558718861209964,8.977427634404396e-05
4321,C21491,0.0003558718861209964,8.977427634404396e-05
21,C13051,0.0003558718861209964,8.976715408197503e-05
608,C19868,0.0003558718861209964,8.976259701261164e-05
609,C19869,0.0003558718861209964,8.976259701261164e-05
4809,C16724,0.00023724792408066428,8.969388913510503e-05
6555,C12413,0.0003558718861209964,8.968656559153187e-05
1724,C06366,0.0003558718861209964,8.968580601929714e-05
6261,C09819,0.0003558718861209964,8.968136532087675e-05
6036,C16586,0.00023724792408066428,8.968129749867507e-05
6120,C12173,0.00023724792408066428,8.967961073258017e-05
2838,C20121,0.00023724792408066428,8.967183790059571e-05
5037,C04618,0.0003558718861209964,8.967065104157663e-05
7551,C19581,0.00023724792408066428,8.966957170926108e-05
7295,C17232,0.0003558718861209964,8.96568678831578e-05
2649,C04443,0.0003558718861209964,8.964931116768318e-05
4078,C21295,0.0003558718861209964,8.963956912483924e-05
2432,C21289,0.0003558718861209964,8.96199624795396e-05
2430,C05644,0.0003558718861209964,8.96199624795396e-05
5750,C06506,0.0003558718861209964,8.961295048620771e-05
6118,C21633,0.00023724792408066428,8.95925668087624e-05
4374,C21178,0.0003558718861209964,8.957925858868245e-05
594,C16517,0.0003558718861209964,8.955953114303128e-05
2699,C22300,0.00023724792408066428,8.955657867919307e-05
5830,C06626,0.0003558718861209964,8.955347667957038e-05
4381,C04194,0.0003558718861209964,8.953332085768001e-05
2909,C05300,0.0003558718861209964,8.951507160890481e-05
4031,C10783,0.00023724792408066428,8.950835348941875e-05
5350,C12214,0.0003558718861209964,8.949850821542215e-05
3720,C02399,0.0003558718861209964,8.948443674561852e-05
3533,C20729,0.0003558718861209964,8.947412187675721e-05
6428,C20810,0.00023724792408066428,8.944434816036544e-05
6531,C11991,0.0003558718861209964,8.944218076657676e-05
3240,C01203,0.0003558718861209964,8.942372860853456e-05
2684,C03156,0.0003558718861209964,8.940673930742376e-05
1895,C04900,0.0003558718861209964,8.937285644034236e-05
7110,C16271,0.0003558718861209964,8.936035941486091e-05
5875,C09821,0.0003558718861209964,8.934150910355671e-05
6993,C16252,0.0003558718861209964,8.932906333814378e-05
1997,C02373,0.0003558718861209964,8.929741446871993e-05
5540,C07044,0.0003558718861209964,8.929444149904792e-05
6610,C12077,0.0003558718861209964,8.928548961534676e-05
6501,C11889,0.0003558718861209964,8.928548961534676e-05
6197,C09118,0.0003558718861209964,8.928548961534676e-05
6502,C11888,0.0003558718861209964,8.928548961534676e-05
6651,C18330,0.00023724792408066428,8.927610100897419e-05
52,C05324,0.0003558718861209964,8.926150077986591e-05
1999,C05418,0.0003558718861209964,8.925225557432393e-05
3686,C04576,0.00023724792408066428,8.923500659212631e-05
4878,C20583,0.00023724792408066428,8.92346542945576e-05
6766,C14044,0.0003558718861209964,8.921682674802937e-05
4394,C21817,0.00023724792408066428,8.919704576001207e-05
4273,C03035,0.0003558718861209964,8.919462739739298e-05
2006,C18043,0.0003558718861209964,8.914782162330195e-05
5285,C05200,0.0003558718861209964,8.91445761855514e-05
6251,C16232,0.0003558718861209964,8.913686806087838e-05
7872,C20840,0.0003558718861209964,8.912597343827631e-05
2105,C19707,0.00023724792408066428,8.911922267238896e-05
6632,C12176,0.00023724792408066428,8.911792086284281e-05
6010,C07308,0.00023724792408066428,8.910347501340227e-05
3131,C04087,0.00023724792408066428,8.910347501340227e-05
4010,C18314,0.0003558718861209964,8.908710235701339e-05
4007,C04783,0.0003558718861209964,8.908710235701339e-05
1480,C05467,0.0003558718861209964,8.908412632587846e-05
7562,C19618,0.0003558718861209964,8.907341706494771e-05
1344,C06019,0.00047449584816132857,8.907106962618579e-05
3160,C13632,0.0003558718861209964,8.905784877054176e-05
4310,C21417,0.00023724792408066428,8.90441385179294e-05
7560,C19615,0.0003558718861209964,8.904400475106323e-05
6116,C08521,0.00023724792408066428,8.901750167446317e-05
1271,C12641,0.0003558718861209964,8.900295620809762e-05
3974,C21151,0.0003558718861209964,8.900096299915071e-05
968,C03082,0.00047449584816132857,8.899919153907137e-05
6447,C22120,0.00023724792408066428,8.899253818460715e-05
2002,C13550,0.00023724792408066428,8.897157107877254e-05
346,C17949,0.0003558718861209964,8.892591370578278e-05
1920,C17752,0.0003558718861209964,8.891555433754943e-05
3821,C04792,0.00023724792408066428,8.890402195953288e-05
6548,C21071,0.0003558718861209964,8.889048735747274e-05
601,C17749,0.0003558718861209964,8.88745058522569e-05
5309,C05516,0.0003558718861209964,8.884709803136841e-05
7147,C16391,0.0003558718861209964,8.883007182981521e-05
4753,C05636,0.00023724792408066428,8.882076359966945e-05
6129,C08578,0.0003558718861209964,8.881394505028505e-05
4424,C05165,0.00023724792408066428,8.879872566601928e-05
329,C16466,0.0003558718861209964,8.878945305533802e-05
1659,C04885,0.0003558718861209964,8.876870272983387e-05
7877,C20852,0.0003558718861209964,8.876218969219465e-05
1434,C05861,0.0003558718861209964,8.875875425016355e-05
547,C09099,0.0003558718861209964,8.875858364439045e-05
8267,C22118,0.00023724792408066428,8.872897311661818e-05
7923,C21001,0.00023724792408066428,8.871880137822772e-05
6174,C22114,0.00023724792408066428,8.867503600356854e-05
7548,C19578,0.00023724792408066428,8.867427037249112e-05
7900,C20934,0.00023724792408066428,8.866222821153407e-05
170,C16198,0.0003558718861209964,8.86327639202906e-05
6053,C21779,0.0003558718861209964,8.863053491552452e-05
6640,C20614,0.0003558718861209964,8.862733154496998e-05
7414,C18156,0.00023724792408066428,8.861817220517265e-05
2417,C02985,0.0003558718861209964,8.861116779707666e-05
2285,C16671,0.0003558718861209964,8.858980709355799e-05
6441,C15776,0.00023724792408066428,8.858902928034295e-05
7612,C20367,0.0003558718861209964,8.856680710304165e-05
28,C20730,0.0003558718861209964,8.854933495617686e-05
1104,C03028,0.00047449584816132857,8.852417885146566e-05
5594,C06087,0.0003558718861209964,8.850205660701919e-05
1732,C00860,0.0003558718861209964,8.848834589199884e-05
1387,C07728,0.00023724792408066428,8.84784745749321e-05
1484,C11948,0.0003558718861209964,8.847426958399104e-05
3090,C20455,0.00023724792408066428,8.847318760611531e-05
4546,C02632,0.0003558718861209964,8.847244369512032e-05
6990,C17735,0.0003558718861209964,8.84687565433733e-05
4379,C03516,0.00023724792408066428,8.8460350264257e-05
8360,C01346,0.00047449584816132857,8.844697379633979e-05
5069,C16467,0.00023724792408066428,8.84287131425602e-05
5467,C20732,0.0003558718861209964,8.842232684084177e-05
4463,C05499,0.0003558718861209964,8.840437306687014e-05
285,C05267,0.0003558718861209964,8.839324701215951e-05
2634,C19872,0.0003558718861209964,8.837373807980462e-05
1832,C13425,0.0003558718861209964,8.836288295370427e-05
2035,C02670,0.0003558718861209964,8.835737307618971e-05
4220,C18044,0.0003558718861209964,8.833336411619082e-05
1690,C16689,0.00023724792408066428,8.832660391216101e-05
4664,C03037,0.00023724792408066428,8.83004772792271e-05
4370,C05544,0.0003558718861209964,8.828572704869567e-05
3750,C20372,0.0003558718861209964,8.828070143775804e-05
5670,C06320,0.00023724792408066428,8.827557407034222e-05
4348,C05490,0.00023724792408066428,8.826715198555191e-05
4347,C05475,0.00023724792408066428,8.826715198555191e-05
6340,C16569,0.0003558718861209964,8.82480718224757e-05
5914,C20303,0.0003558718861209964,8.821269558986165e-05
4345,C18154,0.0003558718861209964,8.821208199472034e-05
6705,C12419,0.00023724792408066428,8.820120989093402e-05
7498,C18631,0.00023724792408066428,8.820120989093402e-05
8312,C22254,0.00023724792408066428,8.81657778684221e-05
6589,C11990,0.0003558718861209964,8.815047491810479e-05
4195,C16464,0.0003558718861209964,8.813463601204744e-05
6813,C14120,0.0003558718861209964,8.81294185985581e-05
6395,C11404,0.0003558718861209964,8.812608120582062e-05
7961,C21161,0.00023724792408066428,8.812202039943951e-05
7647,C19895,0.00023724792408066428,8.812202039943951e-05
3414,C01864,0.00023724792408066428,8.812202039943951e-05
7882,C20872,0.00023724792408066428,8.812202039943951e-05
5288,C05314,0.00023724792408066428,8.812202039943951e-05
4159,C03575,0.00023724792408066428,8.812202039943951e-05
7963,C21162,0.00023724792408066428,8.812202039943951e-05
6956,C15616,0.00023724792408066428,8.812202039943951e-05
5293,C05318,0.00023724792408066428,8.812202039943951e-05
4991,C04527,0.00023724792408066428,8.812202039943951e-05
4922,C04459,0.00023724792408066428,8.812202039943951e-05
4988,C04725,0.00023724792408066428,8.812202039943951e-05
3310,C01557,0.00023724792408066428,8.812202039943951e-05
4469,C02381,0.00023724792408066428,8.812202039943951e-05
4359,C02162,0.00023724792408066428,8.812202039943951e-05
4576,C03711,0.00023724792408066428,8.812202039943951e-05
7836,C20752,0.00023724792408066428,8.812202039943951e-05
7842,C20758,0.00023724792408066428,8.812202039943951e-05
5093,C04552,0.00023724792408066428,8.812202039943951e-05
5024,C04208,0.00023724792408066428,8.812202039943951e-05
4125,C05990,0.00023724792408066428,8.812202039943951e-05
4767,C04311,0.00023724792408066428,8.812202039943951e-05
8053,C21444,0.00023724792408066428,8.812202039943951e-05
3932,C07719,0.00023724792408066428,8.809778746569617e-05
4450,C16481,0.00023724792408066428,8.80867526288921e-05
3229,C01292,0.00023724792408066428,8.807512896885237e-05
1602,C01894,0.0003558718861209964,8.807213641490438e-05
2409,C16313,0.0003558718861209964,8.80543694571781e-05
1433,C05860,0.0003558718861209964,8.804757676536068e-05
1431,C04615,0.0003558718861209964,8.804757676536068e-05
7875,C20857,0.0003558718861209964,8.803500144430902e-05
2925,C02633,0.0003558718861209964,8.800451588411449e-05
7457,C18271,0.00023724792408066428,8.799553264044802e-05
3903,C03351,0.0003558718861209964,8.794388603223358e-05
299,C07028,0.0003558718861209964,8.793573203950627e-05
8315,C22267,0.00023724792408066428,8.789219783389578e-05
2359,C00791,0.0003558718861209964,8.789064156431052e-05
2260,C03634,0.00023724792408066428,8.788170158597038e-05
2259,C02445,0.00023724792408066428,8.788170158597038e-05
7735,C20498,0.0003558718861209964,8.786346497203148e-05
7930,C21069,0.0003558718861209964,8.785879309962388e-05
3129,C04142,0.0003558718861209964,8.779611469342092e-05
3100,C06582,0.0003558718861209964,8.779531488076058e-05
7222,C16593,0.0003558718861209964,8.778157346729614e-05
7169,C16441,0.00023724792408066428,8.777848314046034e-05
5944,C07029,0.0003558718861209964,8.776225055530589e-05
7469,C18297,0.00023724792408066428,8.773022203811796e-05
1460,C21437,0.0003558718861209964,8.77285965606204e-05
5186,C16310,0.00023724792408066428,8.772802063853871e-05
4105,C02809,0.00023724792408066428,8.77279087156196e-05
2653,C00390,0.00023724792408066428,8.772058288838156e-05
4765,C04259,0.0003558718861209964,8.771802686641003e-05
7184,C16488,0.00023724792408066428,8.770529827284472e-05
6472,C21583,0.0003558718861209964,8.770509360234468e-05
8415,C01371,0.00023724792408066428,8.770151932361195e-05
6650,C18327,0.00023724792408066428,8.769896632350262e-05
7223,C16596,0.00023724792408066428,8.765794178077933e-05
7848,C20767,0.00023724792408066428,8.763419172567929e-05
7846,C20765,0.00023724792408066428,8.763419172567929e-05
1737,C03298,0.0003558718861209964,8.759719248712432e-05
1935,C18001,0.0003558718861209964,8.756916914825366e-05
1240,C04385,0.0003558718861209964,8.754969740535686e-05
366,C21343,0.0003558718861209964,8.753950972085212e-05
8413,C00720,0.00023724792408066428,8.753747841507746e-05
2964,C00861,0.0003558718861209964,8.75122771213105e-05
4417,C04225,0.0003558718861209964,8.74934032698608e-05
6081,C08012,0.0003558718861209964,8.747173639950068e-05
6816,C14108,0.0003558718861209964,8.746614158600028e-05
330,C16471,0.0003558718861209964,8.746298911764109e-05
7811,C20647,0.00011862396204033214,8.744671342955678e-05
5008,C04154,0.00011862396204033214,8.744671342955678e-05
7812,C20796,0.00011862396204033214,8.744671342955678e-05
6299,C10462,0.0003558718861209964,8.742237343975596e-05
5702,C06671,0.0003558718861209964,8.74055929614787e-05
5290,C05317,0.0003558718861209964,8.736767795428224e-05
3663,C21004,0.0003558718861209964,8.734635711873755e-05
5910,C06791,0.0003558718861209964,8.734158115113179e-05
6287,C19807,0.0003558718861209964,8.733486130663084e-05
6286,C19739,0.0003558718861209964,8.733486130663084e-05
3640,C01751,0.0003558718861209964,8.727990532974138e-05
6520,C11908,0.0003558718861209964,8.727343912836811e-05
1080,C06503,0.0003558718861209964,8.726948577682582e-05
4833,C04832,0.0003558718861209964,8.726749334203804e-05
2312,C01086,0.0003558718861209964,8.726097963430331e-05
